,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,001 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,001 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,001 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,,,
WA,Thurston,Tumwater,11/2/10,,"$12,407","$8,316","$1,083",,"$4,091",,"$3,727",,$203,,,"$3,304",,WA,Thurston,Tumwater,,"$5,668","$4,986",$703,,$682,,"$2,413",,$101,,,"$1,769",,WA,Thurston,Tumwater,,"$2,506","$1,851","$1,750",,$655,,,,$101,,,,,WA,Thurston,Tumwater,,"$3,826","$3,171","$3,070",,$655,,,,$101,,,,,WA,Thurston,Tumwater,,"$2,286","$1,631","$1,530",,$655,,,,$101,,,,,,,,,,,,,,,,,,,
WA,Whatcom,Bellingham,11/2/10,,"$22,753","$9,291","$1,951","$5,825","$7,637",$678,"$4,808",,,,,"$1,854",,WA,Whatcom,Bellingham,,"$8,358","$6,328","$1,198",$757,"$1,273",$452,"$3,524",,,,,"$1,154",,WA,Whatcom,Bellingham,,"$10,867","$8,713","$7,206",$932,"$1,222","$1,507",,,,,,,,WA,Whatcom,Bellingham,,"$5,936","$3,783","$2,879",$932,"$1,222",$904,,,,,,,,WA,Whatcom,Bellingham,,"$5,534","$3,381","$1,874",$932,"$1,222","$1,507",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,Jefferson,Jefferson Co,11/1/10,,"$13,070","$13,070",,,,,$752,,$698,$262,,"$11,358",,WV,Jefferson,Jefferson Co,,"$7,594","$7,594",,,,,$566,,$525,$197,,"$6,306",,WV,Jefferson,Jefferson Co,,"$1,740","$1,740",,,,,,,"$1,653",$87,,,,WV,Jefferson,Jefferson Co,,$577,$577,,,,,,,$548,$29,,,,WV,Jefferson,Jefferson Co,,$356,$356,,,,,,,$338,$18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI,Dane,Fitchburg,11/1/10,,"$5,290","$5,290",,,,,"$5,290",,,,,,,WI,Dane,Fitchburg,,"$4,870","$4,870",,,,,"$4,870",,,,,,,WI,Dane,Fitchburg,,,,,,,,,,,,,,,WI,Dane,Fitchburg,,,,,,,,,,,,,,,WI,Dane,Fitchburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI,Jefferson,Oconomowoc,11/1/10,,"$6,120","$1,814",$103,$877,"$3,429",,"$1,310",,$218,$183,,,,WI,Jefferson,Oconomowoc,,"$2,438","$1,661",$103,$205,$572,,"$1,310",,$133,$115,,,,WI,Jefferson,Oconomowoc,,"$1,497",$808,$358,$140,$549,,,,$225,$225,,,,WI,Jefferson,Oconomowoc,,"$1,497",$808,$358,$140,$549,,,,$225,$225,,,,WI,Jefferson,Oconomowoc,,"$1,067",$378,$176,$140,$549,,,,$102,$100,,,,,,,,,,,,,,,,,,
WI,Ozaukee,Cedarburg,11/1/10,,"$5,996","$3,986",,"$1,423",$587,,"$2,384",$731,,$871,,,,WI,Ozaukee,Cedarburg,,"$4,104","$2,337",,"$1,423",$344,,"$1,398",$428,,$511,,,,WI,Ozaukee,Cedarburg,,$543,$221,,$228,$94,,,,,$221,,,,WI,Ozaukee,Cedarburg,,$543,$221,,$228,$94,,,,,$221,,,,WI,Ozaukee,Cedarburg,,$543,$221,,$228,$94,,,,,$221,,,,,,,,,,,,,,,,,,
WI,St Croix,Hudson,11/1/10,,"$2,839","$1,297",,"$1,177",$365,$785,,$512,,,,,,WI,St Croix,Hudson,,"$1,928",$622,,$941,$365,$366,,$256,,,,,,WI,St Croix,Hudson,,"$2,560",$673,,"$1,440",$447,$673,,,,,,,,WI,St Croix,Hudson,,"$1,536",$404,,$864,$268,$404,,,,,,,,WI,St Croix,Hudson,,"$2,560",$673,,"$1,440",$447,$673,,,,,,,,,,,,,,,,,,,,,,
,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,000 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,000 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,000 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Summary,,,,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,Summary,,,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,Summary,,,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,Summary,,,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,Summary,,,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,National Average,,,"$11,796","$8,509","$3,227","$3,693","$3,521","$1,734","$2,955",$412,$512,$385,"$1,470","$4,835","$2,173",,,National Average,,"$6,985","$5,617","$2,179","$1,420","$1,685",$829,"$2,254",$307,$381,$303,"$1,132","$2,684","$1,315",,,National Average,,"$6,528","$6,294","$5,921",$653,$772,"$1,089",$885,$132,$419,$430,$614,$396,"$1,571",,,National Average,,"$4,394","$4,036","$3,360",$602,$718,$904,$906,$142,$375,$261,$619,$396,"$1,800",,,National Average,,"$3,137","$2,690","$2,060",$627,$786,"$1,073",$675,$111,$262,$181,$400,$396,"$1,096",,,,,,,,,,,,,,,
,,Sample Size,,,275,268,216,129,137,60,200,65,128,99,66,111,59,,,Sample Size,,275,268,215,129,138,60,199,64,127,98,65,109,57,,,Sample Size,,261,243,205,127,136,59,27,4,127,98,65,15,47,,,Sample Size,,261,244,205,127,136,59,27,4,127,98,65,15,47,,,Sample Size,,262,245,205,127,135,59,27,4,127,98,65,17,45,,,,,,,,,,,,,,,
,,National Avg w/o CA,,,"$8,689","$6,118","$2,550","$3,057","$2,857","$1,164","$1,916",$356,$439,$310,$509,"$4,711",$759,,,National Avg w/o CA,,"$5,022","$4,035","$1,734","$1,179","$1,204",$622,"$1,437",$267,$336,$243,$397,"$2,670",$572,,,National Avg w/o CA,,"$5,078","$4,960","$5,039",$493,$494,$979,$572,,$396,$384,$455,,"$1,233",,,National Avg w/o CA,,"$3,216","$2,927","$2,636",$490,$490,$861,$552,,$340,$214,$419,,"$1,640",,,National Avg w/o CA,,"$2,220","$1,877","$1,655",$493,$484,$956,$476,$34,$248,$141,$276,,$672,,,,,,,,,,,,,,,
,,Sample Size w/o CA,,,238,231,179,108,112,37,169,55,112,84,46,94,43,,,Sample Size w/o CA,,238,231,178,108,113,37,168,55,111,83,45,92,41,,,Sample Size w/o CA,,223,206,168,107,111,36,15,,111,83,45,,32,,,Sample Size w/o CA,,224,208,169,107,111,36,15,,111,83,45,,32,,,Sample Size w/o CA,,225,209,169,107,110,36,15,1,111,83,45,,30,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Average Fees (sample size),,,,,,,,,,,,,,,,,,State Average Fees,,,,,,,,,,,,,,,,,State Average Fees,,,,,,,,,,,,,,,,,State Average Fees,,,,,,,,,,,,,,,,,State Average Fees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,,4,,,"$2,287",$955,"$1,039","$1,171",$995,n/a,$725,n/a,$390,$162,n/a,n/a,n/a,AR,,,,"$1,284",$710,$771,$405,$495,n/a,$508,n/a,$298,$162,n/a,n/a,n/a,AR,,,,$980,$808,"$1,915",$174,$114,n/a,n/a,n/a,$309,$388,n/a,n/a,n/a,AR,,,,$903,$730,"$1,280",$174,$114,n/a,n/a,n/a,$417,$388,n/a,n/a,n/a,AR,,,,$595,$423,$808,$174,$114,n/a,n/a,n/a,$242,$155,n/a,n/a,n/a,,,,,,,,,,,,,,,
AZ,,30,,,"$11,691","$6,372","$2,630","$4,005","$3,646",$648,"$2,385",$426,$634,$467,$616,n/a,$739,AZ,,,,"$5,908","$4,640","$1,818","$1,155",$944,$249,"$1,801",$314,$511,$368,$475,n/a,$512,AZ,,,,"$5,538","$5,218","$4,399",$577,$524,$437,$167,$60,$463,$585,$432,n/a,$470,AZ,,,,"$3,615","$3,081","$2,108",$577,$524,$294,$167,$60,$525,$284,$555,n/a,$516,AZ,,,,"$2,553","$1,892","$1,146",$577,$524,$437,$92,$34,$362,$200,$388,n/a,$400,,,,,,,,,,,,,,,
CA,,37,,,"$31,779","$23,441","$6,499","$6,964","$6,491","$2,651","$8,622",$719,"$1,022",$802,"$3,681","$5,518","$5,975",CA,,,,"$19,612","$15,496","$4,322","$2,656","$3,859","$1,162","$6,681",$551,$690,$635,"$2,784","$2,759","$3,221",CA,,,,"$15,303","$13,962","$10,064","$1,512","$2,005","$1,261","$1,275",$156,$579,$683,$972,$388,"$2,292",CA,,,,"$11,523","$10,439","$6,761","$1,207","$1,729",$972,"$1,349",$169,$612,$523,"$1,069",$388,"$2,140",CA,,,,"$8,715","$7,405","$3,959","$1,342","$2,115","$1,256",$923,$136,$357,$399,$679,$388,"$1,942",,,,,,,,,,,,,,,
CO,,17,,,"$10,662","$6,759","$2,691","$7,188","$2,670","$1,294","$3,560",$706,$644,$356,$548,"$1,291","$1,601",CO,,,,"$6,930","$4,759","$1,897","$3,909","$1,591",$630,"$2,774",$629,$407,$325,$514,$643,"$1,173",CO,,,,"$13,187","$12,524","$11,512","$1,166",$518,$867,"$2,217",n/a,$332,$284,$217,n/a,"$12,862",CO,,,,"$6,546","$5,863","$3,142","$1,215",$518,$689,"$2,150",n/a,$353,$263,$217,n/a,"$19,697",CO,,,,"$3,718","$3,065","$1,930","$1,141",$518,$817,"$2,217",n/a,$248,$145,$85,n/a,"$5,302",,,,,,,,,,,,,,,
DE,,1,,,"$9,321","$1,157",n/a,n/a,"$8,164",n/a,$328,$138,$517,$62,$112,n/a,n/a,DE,,,,"$6,025",$762,n/a,n/a,"$5,263",n/a,$225,$95,$322,$43,$77,n/a,n/a,DE,,,,"$1,603",$297,n/a,n/a,"$1,306",n/a,n/a,n/a,$169,$33,$95,n/a,n/a,DE,,,,"$1,759",$453,n/a,n/a,"$1,306",n/a,n/a,n/a,$297,$14,$142,n/a,n/a,DE,,,,"$1,578",$272,n/a,n/a,"$1,306",n/a,n/a,n/a,$177,$7,$88,n/a,n/a,,,,,,,,,,,,,,,
FL,,60,,,"$10,277","$8,960","$3,601","$1,952","$2,597",$104,"$1,332",$222,$343,$288,$416,"$5,286",$257,FL,,,,"$6,714","$5,952","$2,508","$1,149","$1,637",$33,$983,$174,$266,$231,$313,"$3,259",$211,FL,,,,"$5,631","$5,363","$5,812",$377,$571,$122,n/a,n/a,$391,$380,$590,n/a,$415,FL,,,,"$3,425","$3,147","$3,374",$385,$599,$98,n/a,n/a,$274,$216,$332,n/a,$240,FL,,,,"$2,244","$1,966","$2,067",$385,$599,$105,n/a,n/a,$219,$137,$206,n/a,$99,,,,,,,,,,,,,,,
GA,,10,,,"$2,016","$1,556",$857,"$2,000","$2,600",n/a,$621,$72,$263,$86,n/a,n/a,"$1,336",GA,,,,"$1,479","$1,175",$555,"$1,322","$1,716",n/a,$442,$43,$167,$56,n/a,n/a,"$1,336",GA,,,,"$1,273","$1,223","$1,560",$213,$288,n/a,$257,n/a,$190,$42,n/a,n/a,$264,GA,,,,$932,$882,$830,$213,$288,n/a,$143,n/a,$201,$31,n/a,n/a,$694,GA,,,,$532,$482,$376,$213,$288,n/a,$119,n/a,$170,$23,n/a,n/a,$365,,,,,,,,,,,,,,,
HI,,1,,,"$1,836","$1,836","$1,836",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,HI,,,,"$1,245","$1,245","$1,245",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,HI,,,,"$4,053","$4,053","$4,053",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,HI,,,,"$3,403","$3,403","$3,403",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,HI,,,,"$2,019","$2,019","$2,019",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
ID,,2,,,"$8,273","$4,423","$2,164","$2,095","$5,604",n/a,"$1,738",n/a,$515,$250,n/a,n/a,$28,ID,,,,"$5,671","$3,301","$1,367",$328,"$4,412",n/a,"$1,448",n/a,$515,$215,n/a,n/a,$28,ID,,,,"$6,455","$5,903","$5,621",$207,$897,n/a,n/a,n/a,$210,$170,n/a,n/a,$14,ID,,,,"$3,698","$3,146","$2,964",$207,$897,n/a,n/a,n/a,$210,$70,n/a,n/a,$14,ID,,,,"$2,633","$2,081","$1,919",$207,$897,n/a,n/a,n/a,$210,$50,n/a,n/a,$14,,,,,,,,,,,,,,,
IL,,3,,,"$2,398","$2,398","$1,286",n/a,n/a,n/a,"$3,435",n/a,n/a,n/a,n/a,"$1,187",n/a,IL,,,,"$1,289","$1,289",$880,n/a,n/a,n/a,"$1,907",n/a,n/a,n/a,n/a,$201,n/a,IL,,,,"$2,706","$2,706","$2,706",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,IL,,,,"$2,494","$2,494","$2,494",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,IL,,,,"$1,412","$1,412","$1,412",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
IN,,2,,,"$4,398","$3,198","$2,095",n/a,"$2,400",n/a,"$1,103",n/a,n/a,n/a,n/a,n/a,n/a,IN,,,,"$3,289","$2,449","$1,458",n/a,"$1,680",n/a,$992,n/a,n/a,n/a,n/a,n/a,n/a,IN,,,,"$8,639","$7,855","$7,855",n/a,"$1,568",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,IN,,,,"$2,706","$2,406","$2,406",n/a,$600,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,IN,,,,"$1,588","$1,523","$1,523",n/a,$130,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
KS,,3,,,"$6,498","$4,165","$3,503","$3,300","$3,700",$957,$477,n/a,n/a,n/a,n/a,n/a,$75,KS,,,,"$3,003","$1,450",$875,"$2,200","$2,460",$696,$477,n/a,n/a,n/a,n/a,n/a,$75,KS,,,,"$2,918","$2,578","$2,055",$465,$555,"$1,160",$122,n/a,n/a,n/a,n/a,n/a,$165,KS,,,,"$1,961","$1,621","$1,097",$465,$555,"$1,160",$122,n/a,n/a,n/a,n/a,n/a,$165,KS,,,,"$2,407","$2,067","$1,619",$465,$555,"$1,160",$92,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
LA,,2,,,"$2,959","$1,884","$1,080",n/a,"$2,150","$1,609",n/a,n/a,n/a,n/a,n/a,n/a,n/a,LA,,,,"$1,579",$986,$694,n/a,"$1,185",$585,n/a,n/a,n/a,n/a,n/a,n/a,n/a,LA,,,,"$2,327","$2,024","$1,439",n/a,$608,"$1,170",n/a,n/a,n/a,n/a,n/a,n/a,n/a,LA,,,,"$2,373","$2,069","$1,484",n/a,$608,"$1,170",n/a,n/a,n/a,n/a,n/a,n/a,n/a,LA,,,,"$1,507","$1,204",$765,n/a,$608,$878,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
MD,,10,,,"$11,484","$8,925","$2,733","$3,521","$5,006",n/a,$817,$759,$800,$98,n/a,"$7,813",$350,MD,,,,"$5,253","$4,610","$2,015",$945,"$1,200",n/a,$721,$477,$400,$77,n/a,"$3,537",$350,MD,,,,"$2,050","$2,052","$2,915",$561,$803,n/a,n/a,n/a,"$1,050",$354,n/a,n/a,$110,MD,,,,"$2,115","$2,142","$2,966",$561,$803,n/a,n/a,n/a,"$1,580",$124,n/a,n/a,$110,MD,,,,"$1,453","$1,216","$1,635",$561,$803,n/a,n/a,n/a,"$1,008",$58,n/a,n/a,$110,,,,,,,,,,,,,,,
MO,,2,,,$876,$876,$876,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MO,,,,$537,$537,$537,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MO,,,,"$1,685","$1,685","$1,685",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MO,,,,$949,$949,$949,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MO,,,,$695,$695,$695,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
MT,,1,,,"$11,117","$4,255","$3,432","$3,625","$3,237",n/a,n/a,n/a,$823,n/a,n/a,n/a,n/a,MT,,,,"$4,187","$2,816","$2,124",$837,$534,n/a,n/a,n/a,$692,n/a,n/a,n/a,n/a,MT,,,,"$7,209","$6,123","$5,934",$574,$512,n/a,n/a,n/a,$189,n/a,n/a,n/a,n/a,MT,,,,"$3,236","$2,150","$1,961",$574,$512,n/a,n/a,n/a,$189,n/a,n/a,n/a,n/a,MT,,,,"$2,731","$1,645","$1,456",$574,$512,n/a,n/a,n/a,$189,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
NC,,5,,,"$6,127","$2,892","$1,199","$1,716","$1,898",n/a,$738,n/a,n/a,n/a,n/a,"$2,883",n/a,NC,,,,"$3,104","$1,300",$658,$663,"$1,427",n/a,$628,n/a,n/a,n/a,n/a,"$1,089",n/a,NC,,,,"$2,117","$2,162","$2,162",$382,$547,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,NC,,,,"$1,549","$1,378","$1,378",$333,$486,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,NC,,,,"$1,267",$695,$695,$397,$566,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
NE,,1,,,"$4,685","$2,800","$2,466","$1,261",$624,n/a,$334,n/a,n/a,n/a,n/a,n/a,n/a,NE,,,,"$1,966","$1,701","$1,501",$196,$69,n/a,$200,n/a,n/a,n/a,n/a,n/a,n/a,NE,,,,"$3,461","$3,260","$3,260",$134,$67,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,NE,,,,"$3,821","$3,620","$3,620",$134,$67,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,NE,,,,"$2,421","$2,220","$2,220",$134,$67,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
NH,,4,,,"$4,111","$4,111","$1,767",n/a,n/a,n/a,$880,n/a,$190,n/a,n/a,"$2,791",n/a,NH,,,,"$2,323","$2,323","$1,214",n/a,n/a,n/a,$559,n/a,$146,n/a,n/a,"$1,483",n/a,NH,,,,"$1,815","$1,815","$3,060",n/a,n/a,n/a,n/a,n/a,n/a,$570,n/a,n/a,n/a,NH,,,,$995,$995,"$1,430",n/a,n/a,n/a,n/a,n/a,n/a,$560,n/a,n/a,n/a,NH,,,,$605,$605,$910,n/a,n/a,n/a,n/a,n/a,n/a,$300,n/a,n/a,n/a,,,,,,,,,,,,,,,
NM,,8,,,"$7,292","$4,856","$2,932","$2,457","$1,600","$3,030","$1,747",n/a,$477,$231,n/a,n/a,$163,NM,,,,"$3,019","$2,772","$1,815",$488,$304,$960,"$1,261",n/a,$308,$123,n/a,n/a,$112,NM,,,,"$3,183","$4,391","$3,806",$355,$230,"$1,330",n/a,n/a,$569,$210,n/a,n/a,$49,NM,,,,"$2,600","$3,458","$3,176",$355,$230,$989,n/a,n/a,$366,$60,n/a,n/a,$36,NM,,,,"$2,296","$2,971","$2,324",$355,$230,"$1,330",n/a,n/a,$360,$55,n/a,n/a,$23,,,,,,,,,,,,,,,
NV,,5,,,"$5,604","$4,772","$2,151",n/a,"$2,081",n/a,"$2,034",n/a,"$1,780",n/a,n/a,$900,$126,NV,,,,"$4,397","$3,735","$1,676",n/a,"$1,656",n/a,"$1,625",n/a,"$1,180",n/a,n/a,$900,$46,NV,,,,"$2,818","$2,651","$3,212",n/a,$333,n/a,n/a,n/a,$800,n/a,n/a,n/a,$84,NV,,,,"$1,958","$1,792","$1,953",n/a,$333,n/a,n/a,n/a,"$1,140",n/a,n/a,n/a,$84,NV,,,,"$1,461","$1,294","$1,479",n/a,$333,n/a,n/a,n/a,$570,n/a,n/a,n/a,$84,,,,,,,,,,,,,,,
OH,,3,,,"$6,585","$2,907","$3,964","$5,650","$5,385",n/a,"$1,125",n/a,$325,$184,$366,n/a,n/a,OH,,,,"$2,672","$1,933","$2,782","$1,318",$898,n/a,$729,n/a,$192,$108,$230,n/a,n/a,OH,,,,"$5,461","$4,578","$7,265",$904,$862,n/a,n/a,n/a,$411,$361,$349,n/a,n/a,OH,,,,"$4,026","$3,143","$4,562",$904,$862,n/a,n/a,n/a,$409,$195,$516,n/a,n/a,OH,,,,"$3,171","$2,288","$3,512",$904,$862,n/a,n/a,n/a,$256,$115,$323,n/a,n/a,,,,,,,,,,,,,,,
OK,,1,,,"$1,347",$647,$647,n/a,$700,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OK,,,,"$1,347",$647,$647,n/a,$700,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OK,,,,$250,$250,$250,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OK,,,,$250,$250,$250,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OK,,,,$360,$360,$360,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
OR,,11,,,"$14,149","$8,579","$3,573","$3,365","$3,436",$839,"$5,095",n/a,n/a,n/a,n/a,"$2,000",$508,OR,,,,"$8,428","$6,141","$2,482","$1,156","$1,591",$572,"$3,817",n/a,n/a,n/a,n/a,"$1,000",$312,OR,,,,"$7,982","$7,821","$7,906",$500,$559,$609,$505,n/a,n/a,n/a,n/a,$500,"$1,276",OR,,,,"$5,347","$4,493","$4,228",$500,$589,$609,$570,n/a,n/a,n/a,n/a,$500,$661,OR,,,,"$3,955","$3,171","$2,879",$500,$568,$609,$224,n/a,n/a,n/a,n/a,$500,$661,,,,,,,,,,,,,,,
PA,,1,,,"$2,220","$2,220","$2,220",n/a,"$1,711","$1,610","$1,000",n/a,n/a,n/a,n/a,n/a,$250,PA,,,,"$1,362","$1,362","$1,362",n/a,"$1,425",$583,"$1,000",n/a,n/a,n/a,n/a,n/a,$250,PA,,,,"$5,109","$5,109","$5,109",n/a,$342,$161,$500,n/a,n/a,n/a,n/a,n/a,$300,PA,,,,"$6,549","$3,274","$3,274",n/a,$571,$161,$500,n/a,n/a,n/a,n/a,n/a,$300,PA,,,,"$2,154","$2,154","$2,154",n/a,$171,$161,$500,n/a,n/a,n/a,n/a,n/a,$300,,,,,,,,,,,,,,,
SC,,3,,,"$6,537","$2,557","$1,347","$2,200","$3,770",n/a,$548,$468,$368,$69,n/a,n/a,$244,SC,,,,"$4,255","$2,036",$916,"$1,434","$1,895",n/a,$548,$468,$326,$69,n/a,n/a,$60,SC,,,,"$4,367","$3,775","$3,610",$285,$603,n/a,n/a,n/a,$123,$120,n/a,n/a,$130,SC,,,,"$2,636","$2,043","$1,878",$285,$603,n/a,n/a,n/a,$123,$120,n/a,n/a,$130,SC,,,,"$1,756","$1,164","$1,029",$285,$603,n/a,n/a,n/a,$123,$30,n/a,n/a,$130,,,,,,,,,,,,,,,
TN,,6,,,"$5,021","$4,083","$1,617",$843,"$1,973",n/a,$637,n/a,$213,$282,n/a,"$1,400","$2,071",TN,,,,"$3,506","$2,658","$1,088",$768,"$1,776",n/a,$464,n/a,$148,$174,n/a,$700,"$1,357",TN,,,,"$3,161","$3,294","$1,692",$277,$567,n/a,n/a,n/a,$541,$806,n/a,n/a,"$1,390",TN,,,,"$2,498","$2,701","$1,526",$277,$567,n/a,n/a,n/a,$279,$374,n/a,n/a,"$1,390",TN,,,,"$1,750","$1,762",$936,$277,$567,n/a,n/a,n/a,$158,$180,n/a,$400,"$1,885",,,,,,,,,,,,,,,
TX,,8,,,"$3,532","$1,585","$1,333","$1,583",$708,n/a,"$1,629",n/a,n/a,n/a,n/a,n/a,n/a,TX,,,,"$1,454","$1,179",$848,$422,$141,n/a,"$1,442",n/a,n/a,n/a,n/a,n/a,n/a,TX,,,,"$1,558","$1,733","$1,781",$311,$135,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,TX,,,,"$1,207","$1,020","$1,219",$311,$135,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,TX,,,,"$1,036",$877,$945,$311,$135,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,
UT,,10,,,"$6,617","$4,263","$1,436","$1,806","$1,820","$1,030","$2,386",n/a,$267,$207,n/a,n/a,$360,UT,,,,"$3,933","$3,000",$977,$786,$507,$868,"$1,670",n/a,$198,$161,n/a,n/a,$360,UT,,,,"$4,355","$4,069","$3,601",$234,$199,"$1,684",$78,n/a,$290,$185,n/a,n/a,n/a,UT,,,,"$2,835","$2,549","$1,602",$234,$199,"$1,594",$49,n/a,$263,$137,n/a,n/a,n/a,UT,,,,"$2,340","$2,053","$1,016",$234,$199,"$1,662",$31,n/a,$122,$111,n/a,n/a,n/a,,,,,,,,,,,,,,,
