GA,,10,,,"$2,127","$1,852","$1,196","$2,000","$2,600",n/a,$580,$199,$392,$129,n/a,n/a,"$1,019",GA,,,,"$1,543","$1,377",$775,"$1,322","$1,716",n/a,$359,$170,$275,$110,n/a,n/a,"$1,013",GA,10,9,,"$1,493","$1,603","$2,235",$213,$288,n/a,$257,n/a,$230,$86,n/a,n/a,$212,GA,,,,"$1,054","$1,115","$1,123",$213,$288,n/a,$143,n/a,$248,$132,n/a,n/a,$528,GA,,,,$637,$652,$587,$213,$288,n/a,$119,n/a,$196,$97,n/a,n/a,$279,,,,,,,,,,,,,
HI,,1,,,"$1,836","$1,836","$1,836",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,HI,,,,"$1,245","$1,245","$1,245",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,HI,1,1,,"$4,053","$4,053","$4,053",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,HI,,,,"$3,403","$3,403","$3,403",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,HI,,,,"$2,019","$2,019","$2,019",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
ID,,2,,,"$8,144","$3,867","$1,996","$2,637","$5,917",n/a,"$1,372",n/a,$515,$242,n/a,n/a,n/a,ID,,,,"$5,599","$3,059","$1,342",$421,"$4,659",n/a,"$1,233",n/a,$515,$227,n/a,n/a,n/a,ID,2,2,,"$5,245","$4,652","$4,162",$239,$947,n/a,n/a,n/a,$210,$385,n/a,n/a,n/a,ID,,,,"$3,436","$2,843","$2,583",$239,$947,n/a,n/a,n/a,$210,$155,n/a,n/a,n/a,ID,,,,"$2,483","$1,890","$1,675",$239,$947,n/a,n/a,n/a,$210,$110,n/a,n/a,n/a,,,,,,,,,,,,,
IL,,3,,,"$2,363","$2,363","$1,233",n/a,n/a,n/a,"$3,435",n/a,n/a,n/a,n/a,"$1,187",n/a,IL,,,,"$1,268","$1,268",$848,n/a,n/a,n/a,"$1,907",n/a,n/a,n/a,n/a,$201,n/a,IL,2,2,,"$2,665","$2,665","$2,665",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,IL,,,,"$2,416","$2,416","$2,416",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,IL,,,,"$1,409","$1,409","$1,409",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
IN,,2,,,"$5,406","$2,849","$1,664",n/a,"$2,558",n/a,"$1,185",n/a,n/a,n/a,n/a,n/a,n/a,IN,,,,"$4,413","$2,216","$1,155",n/a,"$2,198",n/a,"$1,061",n/a,n/a,n/a,n/a,n/a,n/a,IN,2,2,,"$6,924","$5,922","$5,922",n/a,"$1,001",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,IN,,,,"$2,428","$1,910","$1,910",n/a,$517,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,IN,,,,"$1,492","$1,209","$1,209",n/a,$282,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
KS,,3,,,"$5,927","$3,131","$2,425","$4,030","$4,360","$1,060",$491,n/a,n/a,n/a,n/a,n/a,$75,KS,,,,"$3,355","$1,493",$884,"$2,685","$2,900",$771,$491,n/a,n/a,n/a,n/a,n/a,$75,KS,3,3,,"$3,094","$2,675","$2,108",$605,$654,"$1,285",$126,n/a,n/a,n/a,n/a,n/a,$165,KS,,,,"$2,102","$1,682","$1,115",$605,$654,"$1,285",$126,n/a,n/a,n/a,n/a,n/a,$165,KS,,,,"$2,535","$2,116","$1,624",$605,$654,"$1,285",$96,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
LA,,2,,,"$2,994","$1,919","$1,114",n/a,"$2,150","$1,609",n/a,n/a,n/a,n/a,n/a,n/a,n/a,LA,,,,"$1,666","$1,074",$781,n/a,"$1,185",$585,n/a,n/a,n/a,n/a,n/a,n/a,n/a,LA,2,2,,"$2,327","$2,024","$1,439",n/a,$608,"$1,170",n/a,n/a,n/a,n/a,n/a,n/a,n/a,LA,,,,"$2,373","$2,069","$1,484",n/a,$608,"$1,170",n/a,n/a,n/a,n/a,n/a,n/a,n/a,LA,,,,"$1,621","$1,318",$879,n/a,$608,$878,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
MD,,10,,,"$16,749","$11,486","$4,890","$4,267","$6,260",n/a,$832,$730,$860,$282,n/a,"$10,607",$350,MD,,,,"$7,809","$6,552","$3,458","$1,070","$1,444",n/a,$729,$366,$430,$222,n/a,"$5,493",$350,MD,7,5,,"$2,836","$2,440","$3,311",$613,$918,n/a,n/a,n/a,"$1,140","$1,019",n/a,n/a,$110,MD,,,,"$2,658","$2,191","$2,926",$613,$918,n/a,n/a,n/a,"$1,710",$357,n/a,n/a,$110,MD,,,,"$2,940","$2,585","$3,825",$613,$918,n/a,n/a,n/a,"$1,170",$168,n/a,n/a,$110,,,,,,,,,,,,,
MO,,2,,,$876,$876,$876,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MO,,,,$537,$537,$537,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MO,2,2,,"$1,685","$1,685","$1,685",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MO,,,,$949,$949,$949,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,MO,,,,$695,$695,$695,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
MT,,1,,,"$15,003","$4,384","$4,088","$5,627","$4,992",n/a,n/a,n/a,$296,n/a,n/a,n/a,n/a,MT,,,,"$3,818","$2,944","$2,775",$584,$290,n/a,n/a,n/a,$169,n/a,n/a,n/a,n/a,MT,1,1,,"$10,674","$9,896","$9,523",$455,$323,n/a,n/a,n/a,$373,n/a,n/a,n/a,n/a,MT,,,,"$5,273","$4,495","$4,122",$455,$323,n/a,n/a,n/a,$373,n/a,n/a,n/a,n/a,MT,,,,"$3,410","$2,632","$2,605",$455,$323,n/a,n/a,n/a,$27,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
NC,,5,,,"$7,187","$3,498","$1,306","$2,014","$2,093",n/a,$817,n/a,n/a,n/a,n/a,"$3,708",n/a,NC,,,,"$3,710","$1,473",$730,$972,"$1,582",n/a,$589,n/a,n/a,n/a,n/a,"$1,333",n/a,NC,5,3,,"$2,421","$2,520","$2,520",$437,$590,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,NC,,,,"$1,936","$1,883","$1,883",$386,$525,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,NC,,,,"$1,572","$1,058","$1,058",$449,$610,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
NE,,1,,,"$4,836","$2,891","$2,546","$1,301",$644,n/a,$345,n/a,n/a,n/a,n/a,n/a,n/a,NE,,,,"$2,030","$1,756","$1,550",$202,$72,n/a,$206,n/a,n/a,n/a,n/a,n/a,n/a,NE,1,1,,"$3,578","$3,370","$3,370",$139,$69,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,NE,,,,"$3,938","$3,730","$3,730",$139,$69,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,NE,,,,"$2,498","$2,290","$2,290",$139,$69,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
NH,,4,,,"$4,310","$4,310","$2,002",n/a,n/a,n/a,$987,n/a,$344,$202,n/a,"$3,201",n/a,NH,,,,"$2,397","$2,397","$1,376",n/a,n/a,n/a,$636,n/a,$394,$204,n/a,"$1,688",n/a,NH,2,2,,"$2,015","$2,015","$3,470",n/a,n/a,n/a,n/a,n/a,$420,$140,n/a,n/a,n/a,NH,,,,"$1,080","$1,080","$1,620",n/a,n/a,n/a,n/a,n/a,$370,$170,n/a,n/a,n/a,NH,,,,$650,$650,"$1,030",n/a,n/a,n/a,n/a,n/a,$70,$200,n/a,n/a,n/a,,,,,,,,,,,,,
NM,,8,,,"$6,077","$3,530","$1,944","$2,939","$1,635","$2,148","$1,333",n/a,$470,$207,n/a,n/a,$75,NM,,,,"$2,095","$2,010","$1,189",$476,$308,$590,"$1,061",n/a,$304,$104,n/a,n/a,$52,NM,8,5,,"$2,426","$3,040","$2,790",$346,$234,$712,n/a,n/a,$468,$124,n/a,n/a,$49,NM,,,,"$1,840","$2,177","$1,996",$346,$234,$618,n/a,n/a,$258,$41,n/a,n/a,$36,NM,,,,"$1,557","$1,759","$1,429",$346,$234,$712,n/a,n/a,$208,$34,n/a,n/a,$23,,,,,,,,,,,,,
NV,,4,,,"$3,646","$3,114","$2,146",n/a,"$2,129",n/a,$907,n/a,n/a,n/a,n/a,$900,$126,NV,,,,"$3,036","$2,610","$1,772",n/a,"$1,703",n/a,$787,n/a,n/a,n/a,n/a,$900,$46,NV,3,3,,"$3,261","$3,257","$3,201",n/a,$14,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$84,NV,,,,"$2,050","$2,045","$1,989",n/a,$14,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$84,NV,,,,"$1,575","$1,570","$1,514",n/a,$14,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$84,,,,,,,,,,,,,
OH,,2,,,"$6,802","$1,284",n/a,"$5,650","$5,385",n/a,$863,n/a,$314,$162,$366,n/a,n/a,OH,,,,"$2,006",$898,n/a,"$1,318",$898,n/a,$634,n/a,$197,$101,$230,n/a,n/a,OH,1,1,,"$2,960","$1,194",n/a,$904,$862,n/a,n/a,n/a,$389,$456,$349,n/a,n/a,OH,,,,"$3,096","$1,330",n/a,$904,$862,n/a,n/a,n/a,$574,$240,$516,n/a,n/a,OH,,,,"$2,583",$817,n/a,$904,$862,n/a,n/a,n/a,$359,$135,$323,n/a,n/a,,,,,,,,,,,,,
OK,,1,,,"$1,347",$647,$647,n/a,$700,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OK,,,,"$1,347",$647,$647,n/a,$700,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OK,1,1,,$250,$250,$250,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OK,,,,$250,$250,$250,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OK,,,,$360,$360,$360,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
OR,,11,,,"$15,550","$9,104","$3,923","$3,899","$3,972",$857,"$5,292",n/a,n/a,n/a,n/a,"$2,000",$508,OR,,,,"$9,062","$6,447","$2,638","$1,356","$1,791",$651,"$4,003",n/a,n/a,n/a,n/a,"$1,000",$312,OR,11,10,,"$8,723","$8,574","$8,744",$600,$576,$676,$347,n/a,n/a,n/a,n/a,$250,"$1,276",OR,,,,"$5,668","$4,763","$4,455",$600,$576,$676,$734,n/a,n/a,n/a,n/a,$250,$661,OR,,,,"$4,580","$3,720","$3,411",$600,$585,$676,$388,n/a,n/a,n/a,n/a,$250,$661,,,,,,,,,,,,,
PA,,1,,,"$2,220","$2,220","$2,220",n/a,"$1,711","$1,610","$1,000",n/a,n/a,n/a,n/a,n/a,$250,PA,,,,"$1,362","$1,362","$1,362",n/a,"$1,425",$583,"$1,000",n/a,n/a,n/a,n/a,n/a,$250,PA,1,1,,"$5,109","$5,109","$5,109",n/a,$342,$161,$500,n/a,n/a,n/a,n/a,n/a,$300,PA,,,,"$6,549","$3,274","$3,274",n/a,$571,$161,$500,n/a,n/a,n/a,n/a,n/a,$300,PA,,,,"$2,154","$2,154","$2,154",n/a,$171,$161,$500,n/a,n/a,n/a,n/a,n/a,$300,,,,,,,,,,,,,
SC,,3,,,"$6,555","$2,575","$1,342","$2,200","$3,770",n/a,$537,$553,$368,$60,n/a,n/a,$184,SC,,,,"$4,301","$2,082",$915,"$1,434","$1,895",n/a,$537,$553,$326,$69,n/a,n/a,$60,SC,3,3,,"$4,356","$3,763","$3,598",$285,$603,n/a,n/a,n/a,$123,$120,n/a,n/a,$130,SC,,,,"$2,630","$2,038","$1,873",$285,$603,n/a,n/a,n/a,$123,$120,n/a,n/a,$130,SC,,,,"$1,752","$1,160","$1,025",$285,$603,n/a,n/a,n/a,$123,$30,n/a,n/a,$130,,,,,,,,,,,,,
TN,,6,,,"$5,712","$4,381","$1,959","$1,295","$2,697",n/a,$547,n/a,$129,$28,n/a,"$1,400","$2,243",TN,,,,"$3,910","$2,748","$1,242","$1,129","$2,355",n/a,$409,n/a,$96,$17,n/a,$700,"$1,407",TN,5,5,,"$3,089","$2,699","$1,726",$333,$644,n/a,n/a,n/a,$302,$81,n/a,n/a,"$1,527",TN,,,,"$2,830","$2,439","$1,529",$333,$644,n/a,n/a,n/a,$167,$37,n/a,n/a,"$1,527",TN,,,,"$2,036","$1,710","$1,091",$333,$644,n/a,n/a,n/a,$104,$18,n/a,n/a,"$1,527",,,,,,,,,,,,,
TX,,8,,,"$3,779","$2,062","$1,801","$1,583",$657,n/a,"$1,652",n/a,n/a,n/a,n/a,n/a,n/a,TX,,,,"$1,874","$1,865","$1,525",$422,$133,n/a,"$1,465",n/a,n/a,n/a,n/a,n/a,n/a,TX,8,4,,"$1,750","$2,133","$2,101",$311,$126,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,TX,,,,"$1,446","$1,513","$1,614",$311,$126,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,TX,,,,"$1,116","$1,055","$1,087",$311,$126,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
UT,,10,,,"$6,702","$4,348","$1,281","$1,806","$1,820",$948,"$2,637",n/a,$222,$161,n/a,n/a,$360,UT,,,,"$4,126","$3,193",$873,$786,$507,$775,"$1,920",n/a,$152,$115,n/a,n/a,$360,UT,10,10,,"$3,985","$3,698","$3,031",$234,$199,"$1,502",$78,n/a,$293,$189,n/a,n/a,n/a,UT,,,,"$2,763","$2,476","$1,470",$234,$199,"$1,412",$49,n/a,$267,$141,n/a,n/a,n/a,UT,,,,"$2,470","$2,183","$1,160",$234,$199,"$1,483",$31,n/a,$126,$115,n/a,n/a,n/a,,,,,,,,,,,,,
VA,,2,,,"$11,989","$1,603","$1,603","$5,792","$5,396",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,VA,,,,"$6,592","$1,395","$1,395","$2,677","$3,218",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,VA,2,1,,"$2,808","$2,036","$2,036",$927,$863,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,VA,,,,"$3,093","$2,606","$2,606",$927,$863,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,VA,,,,"$2,545","$1,510","$1,510",$927,$863,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,
VT,,2,,,"$5,396","$5,396",$536,n/a,n/a,n/a,"$1,246",$862,$416,$84,n/a,"$2,933",n/a,VT,,,,"$2,630","$2,630",$364,n/a,n/a,n/a,$783,$431,$208,$42,n/a,"$1,143",n/a,VT,2,2,,"$1,148","$1,148",$695,n/a,n/a,n/a,$392,n/a,$186,$329,n/a,n/a,n/a,VT,,,,"$1,121","$1,121",$667,n/a,n/a,n/a,$392,n/a,$186,$329,n/a,n/a,n/a,VT,,,,$927,$927,$473,n/a,n/a,n/a,$395,n/a,$183,$329,n/a,n/a,n/a,,,,,,,,,,,,,
WA,,15,,,"$12,648","$8,694","$2,871","$4,477","$4,637","$1,361","$2,433",n/a,$841,$186,$145,"$4,185",n/a,WA,,,,"$6,017","$4,778","$1,776","$1,466","$1,398",$692,"$1,741",n/a,$898,$154,$79,"$1,457",n/a,WA,14,14,,"$7,938","$7,351","$7,528",$603,$657,$942,"$2,709",n/a,$496,$912,$49,n/a,n/a,WA,,,,"$5,806","$5,219","$5,506",$603,$657,$821,$875,n/a,$322,$123,$49,n/a,n/a,WA,,,,"$4,247","$3,660","$3,700",$603,$657,$942,$495,n/a,$322,$123,$49,n/a,n/a,,,,,,,,,,,,,
WV,,1,,,"$13,070","$13,070",n/a,n/a,n/a,n/a,$752,n/a,$698,$262,n/a,"$11,358",n/a,WV,,,,"$7,594","$7,594",n/a,n/a,n/a,n/a,$566,n/a,$525,$197,n/a,"$6,306",n/a,WV,1,1,,"$1,740","$1,740",n/a,n/a,n/a,n/a,n/a,n/a,"$1,653",$87,n/a,n/a,n/a,WV,,,,$577,$577,n/a,n/a,n/a,n/a,n/a,n/a,$548,$29,n/a,n/a,n/a,WV,,,,$356,$356,n/a,n/a,n/a,n/a,n/a,n/a,$338,$18,n/a,n/a,n/a,,,,,,,,,,,,,
WI,,4,,,"$4,923","$2,643",$103,"$1,192","$1,452",$785,"$2,402",$621,$218,$509,n/a,n/a,n/a,WI,,,,"$3,300","$2,110",$103,$862,$437,$366,"$2,143",$370,$133,$335,n/a,n/a,n/a,WI,3,3,,"$1,540",$564,$358,$729,$362,$673,n/a,n/a,$225,$219,n/a,n/a,n/a,WI,,,,"$1,199",$475,$358,$585,$302,$404,n/a,n/a,$225,$219,n/a,n/a,n/a,WI,,,,"$1,397",$421,$176,$729,$362,$673,n/a,n/a,$102,$156,n/a,n/a,n/a,,,,,,,,,,,,,
Total with some fees,,270,,,,,,,,,,,,,,,,Total with some fees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total with no fees,,11,,,,,,,,,,,,,,,,Total with no fees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,281,,,,,,,,,,,,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146596858638743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
